,Number of Beds,FTE - Employees on Payroll,Inpatient Revenue,Outpatient Revenue
879,25.0,106.82,1013111.0,4518892.0
880,70.0,152.1,33233182.0,8974746.0
882,156.0,352.38,125866625.0,4013665.0
884,41.0,233.36,70483090.0,20784791.0
885,17.0,96.54,1920641.0,19534670.0
886,15.0,41.68,2929782.0,8062805.0
887,159.0,260.3,68829679.0,7168230.0
888,21.0,122.68,7098849.0,25544614.0
891,90.0,203.49,43915278.0,17704.0
894,65.0,175.59,44087255.0,-87.0
895,16.0,232.0,3242771.0,17111023.0
896,16.0,816.0,6545635.0,45486520.0
898,54.0,206.5,36529813.0,2609489.0
900,49.0,104.7,22742528.0,1462.0
901,60.0,147.64,34893345.0,10365.0
903,80.0,142.06,43472119.0,2003799.0
904,25.0,462.56,16897734.0,339551388.0
908,100.0,292.51,63037905.0,697633.0
910,51.0,156.61,37571789.0,169230.0
912,80.0,217.73,46698973.0,2447917.0
916,76.0,161.68,31645132.0,538.0
919,12.0,923.79,3037241.0,104831355.0
922,53.0,165.38,36899759.0,1849554.0
924,125.0,470.18,132835136.0,118075453.0
925,87.0,188.61,47263872.0,1777605.0
927,41.0,63.91,51223489.0,33372.0
931,85.0,185.69,43200495.0,-72.0
932,60.0,161.95,36550588.0,2209511.0
935,4.0,136.0,31999420.0,53672608.0
938,172.0,441.1,33687539.0,12235538.0
941,159.0,237.79,11872483.0,1000.0
942,16.0,487.0,6972696.0,39190650.0
943,213.0,242.91,39067227.0,5000.0
944,168.0,236.21,44297000.0,5000.0
945,30.0,270.19,6387543.0,15382095.0
949,198.0,1351.06,145855209.0,70569758.0
950,42.0,106.62,23506016.0,1497000.0
951,24.0,84.02,5941472.0,26579024.0
952,76.0,216.36,72811789.0,3956880.0
953,80.0,118.94,28947600.0,3330210.0
954,16.0,222.12,3351022.0,19366476.0
955,62.0,119.34,43336270.0,2144400.0
956,14.0,147.1,3657979.0,2187460.0
957,74.0,255.35,202962133.0,1376437.0
958,89.0,232.14,171385356.0,3401017.0
959,25.0,123.28,7640986.0,13080238.0
960,25.0,160.43,16515420.0,62138081.0
963,16.0,142.91,5885620.0,3771028.0
965,20.0,122.46,5371404.0,18003780.0
970,16.0,1245.69,6347226.0,143546437.0
971,25.0,480.82,92373742.0,261424598.0
972,62.0,159.76,40800451.0,8941105.0
975,94.0,211.77,49955148.0,226173.0
985,25.0,64.94,2379848.0,13023529.0
986,25.0,214.73,6009694.0,60335865.0
987,25.0,69.49,3824708.0,51643125.0
988,16.0,370.6,3973889.0,46285696.0
990,18.0,96.73,7157799.0,8123443.0
996,25.0,196.41,60739478.0,154449508.0
998,91.0,250.0,248340788.0,1607080.0
999,68.0,127.1,84643622.0,1010719.0
1000,70.0,172.91,35839387.0,122098.0
1002,353.0,4754.2,1602265299.0,1020736545.0
1004,25.0,67.47,4666790.0,6205485.0
1015,25.0,63.05,2823748.0,5959158.0
1016,40.0,123.56,38615681.0,1365.0
1017,24.0,234.58,11660492.0,29656318.0
1018,89.0,258.56,41256822.0,16089718.0
1020,10.0,48.72,4667155.0,6320189.0
1022,59.0,190.2,174321658.0,3931842.0
1023,60.0,155.4,116250087.0,1302962.0
1024,127.0,329.78,6303463.0,16340428.0
1025,25.0,174.45,10249465.0,58209035.0
1027,25.0,450.57,47803399.0,195665294.0
1028,83.0,461.11,113132129.0,20726029.0
1031,40.0,145.5,143707898.0,2641119.0
1032,16.0,498.0,3845748.0,33653782.0
1034,65.0,126.37,27985362.0,2330508.0
1035,44.0,95.6,75338798.0,177697.0
1037,221.0,355.0,187346479.0,2678750.0
1039,25.0,185.43,5997790.0,65765081.0
1041,21.0,356.34,37008462.0,93577694.0
1042,25.0,249.03,9315737.0,52975847.0
1043,10.0,97.17,6867305.0,16100259.0
1044,25.0,258.07,13999380.0,49499664.0
1045,25.0,67.1,3276291.0,8870560.0
1046,18.0,98.3,3965907.0,48441198.0
1047,19.0,137.9,8998019.0,23946162.0
1051,25.0,187.28,38231933.0,95191688.0
1052,37.0,83.94,14778394.0,1784382.0
1054,70.0,172.7,143432421.0,158431.0
1056,25.0,109.56,2517529.0,18546385.0
1057,25.0,198.58,8832843.0,37676705.0
1061,15.0,95.35,5470063.0,24767817.0
1062,30.0,110.79,138123433.0,14288.0
1063,19.0,26.06,3998607.0,1725575.0
1064,20.0,146.76,43825732.0,125827256.0
1065,25.0,222.78,4861312.0,17157275.0
1070,25.0,623.73,119702872.0,176306087.0
1071,14.0,157.11,14643819.0,19017814.0
1072,25.0,115.75,3571908.0,29579712.0
1073,16.0,215.18,5253804.0,17692142.0
1074,18.0,117.3,5133042.0,39867220.0
1075,334.0,4296.91,1501018163.0,1371023727.0
1076,25.0,65.42,3050428.0,3721254.0
1077,10.0,113.12,5020377.0,20807827.0
1078,25.0,148.28,1071600.0,47210576.0
1082,80.0,177.06,47496215.0,2747385.0
1083,15.0,56.0,2307411.0,11812346.0
1085,10.0,40.0,14386077.0,1963650.0
1088,60.0,176.04,39175617.0,2085094.0
1091,25.0,68.96,5188437.0,4014713.0
1092,336.0,3414.0,648129708.0,408967289.0
1093,18.0,135.85,14118638.0,31801495.0
1094,55.0,203.9,194769411.0,5587584.0
1096,401.0,3397.0,1750001766.0,965102358.0
1104,18.0,30.41,1417149.0,4236599.0
1111,60.0,131.74,36285235.0,1995592.0
1112,12.0,335.63,30603229.0,3000.0
1113,19.0,94.0,3158599.0,2396752.0
1116,25.0,99.96,8155702.0,12041995.0
1117,18.0,14.53,7314824.0,4038.0
1120,54.0,64.56,37517240.0,537160.0
1122,8.0,32.08,1365259.0,1547825.0
1123,25.0,99.79,9782572.0,10622403.0
1125,118.0,786.0,56003374.0,48708831.0
1126,11.0,82.68,3510237.0,12082519.0
1129,12.0,53.19,2029087.0,1248328.0
1131,19.0,81.86,4729037.0,9657457.0
1132,14.0,85.89,1900990.0,12847901.0
1133,60.0,147.9,138282759.0,32133.0
1134,21.0,263.18,16874044.0,90300240.0
1135,39.0,180.04,45115507.0,54716.0
1137,24.0,22.08,3688149.0,49646484.0
1138,20.0,196.24,4488066.0,47164079.0
1139,16.0,125.0,25640491.0,4782942.0
1140,12.0,100.64,7537448.0,11063430.0
1141,14.0,349.47,16630086.0,32237047.0
1142,11.0,88.13,2667557.0,26138941.0
1143,25.0,138.89,5378415.0,67376370.0
1144,21.0,118.5,6408433.0,25539265.0
1145,25.0,238.52,14031483.0,55598892.0
1146,25.0,65.33,4040956.0,19393788.0
1147,25.0,57.04,2073464.0,21375804.0
1149,24.0,60.57,3329645.0,4895867.0
1150,127.0,321.85,119284161.0,8264541.0
1151,15.0,151.65,6287700.0,32883556.0
1155,25.0,195.85,13415860.0,76711510.0
1156,25.0,74.93,8881033.0,46459482.0
1157,25.0,46.88,1453990.0,2422687.0
1159,12.0,107.94,2595287.0,25841233.0
1161,21.0,157.94,12287376.0,50486473.0
1162,24.0,139.52,11086344.0,25571872.0
1163,25.0,188.64,10712876.0,27955649.0
1164,25.0,247.38,26897083.0,124243587.0
1165,25.0,434.22,44851701.0,185361859.0
1166,130.0,163.52,74686360.0,2163625.0
1167,41.0,113.89,83284698.0,8947.0
1168,40.0,138.05,44761868.0,2913933.0
1170,20.0,119.61,6591001.0,28684624.0
1173,13.0,85.4,3219563.0,6989731.0
1174,72.0,159.7,42810789.0,17609881.0
1180,169.0,1115.27,385144472.0,460917133.0
1182,25.0,216.02,10709058.0,52436351.0
1183,25.0,52.73,4418630.0,2529816.0
1184,25.0,60.25,3845454.0,5885399.0
1186,26.0,99.0,84623165.0,77671.0
1187,68.0,181.33,55126069.0,6239313.0
1189,40.0,129.64,65345648.0,23369.0
1190,25.0,158.3,4255297.0,41634428.0
1191,34.0,53.0,4638562.0,7479105.0
1192,25.0,61.83,3510172.0,8112966.0
1193,25.0,487.7,28471166.0,116237778.0
1194,9.0,128.06,12708889.0,26308439.0
1198,25.0,59.17,4309830.0,3879795.0
1199,25.0,391.1,11781130.0,64125297.0
1200,31.0,315.85,72305917.0,29648561.0
1202,48.0,106.83,20582400.0,9217547.0
1203,48.0,118.34,22881600.0,13296432.0
1204,25.0,63.78,2839729.0,2966176.0
1205,15.0,57.98,1906847.0,7203773.0
1207,72.0,188.98,49423170.0,10107140.0
1208,25.0,46.29,1920072.0,2842427.0
1209,9.0,56.75,2395479.0,11714117.0
1210,88.0,347.14,42703268.0,658392.0
1211,13.0,152.63,15382697.0,59393148.0
1212,112.0,572.77,55768678.0,37107421.0
1213,25.0,135.09,11444114.0,28638658.0
1214,45.0,44.4,23880099.0,17562.0
1217,32.0,43.5,27389316.0,1378.0
1218,68.0,139.52,38391855.0,2920789.0
1220,16.0,97.35,7399297.0,24893303.0
1221,23.0,64.33,58139841.0,40793.0
1222,25.0,292.73,18213026.0,56920534.0
1224,62.0,166.98,193003701.0,65700.0
1225,12.0,47.12,1418784.0,2936510.0
1226,160.0,296.63,100699050.0,12744150.0
1228,100.0,171.96,52257350.0,3041610.0
1229,25.0,477.4,22234454.0,130440609.0
1230,16.0,32.0,4158354.0,33254204.0
1235,9.0,10.0,14224820.0,556336.0
1237,30.0,178.04,35674671.0,4164617.0
1238,18.0,55.61,1499838.0,6267184.0
1242,15.0,22.59,643103.0,3444888.0
1243,49.0,115.44,128127226.0,6208.0
1246,138.0,484.3,294945652.0,142142.0
1247,60.0,175.27,59006504.0,29449915.0
1251,70.0,194.95,164851658.0,513545.0
1253,44.0,198.09,41439724.0,88482819.0
1255,12.0,79.7,4329372.0,15447020.0
1256,180.0,356.16,42298850.0,76.0
1257,21.0,72.23,90424464.0,5668.0
1258,15.0,66.14,948843.0,3250680.0
1259,24.0,52.23,1778902.0,4645691.0
1261,70.0,228.25,1071304.0,618783.0
1262,18.0,56.86,3940525.0,23529157.0
1265,177.0,371.9,246803133.0,17429770.0
1266,22.0,18.69,858157.0,1688270.0
1267,70.0,135.1,39768800.0,726000.0
1269,25.0,120.67,5755040.0,27765374.0
1270,90.0,176.69,152672288.0,270863.0
1271,191.0,1666.0,467169005.0,353679403.0
1272,25.0,179.27,10740691.0,62960866.0
1279,25.0,575.89,43556623.0,241788020.0
1280,66.0,49.06,15078678.0,3359.0
1282,25.0,61.0,106881.0,6988156.0
1283,20.0,43.92,3708067.0,12580895.0
1284,31.0,64.57,28690083.0,745.0
1285,25.0,166.9,22423451.0,97026638.0
1287,270.0,478.35,79904782.0,303450.0
1289,99.0,275.8,226351230.0,4425491.0
1290,37.0,96.0,83719610.0,761206.0
1291,140.0,219.9,162317319.0,1978855.0
1292,56.0,87.5,76555130.0,312631.0
1293,21.0,63.03,1520356.0,1677521.0
1294,153.0,374.1,279339994.0,3724801.0
1295,92.0,174.2,130467824.0,133824.0
1298,25.0,201.93,3805701.0,39942012.0
1299,202.0,829.7,155298202.0,19510097.0
1300,25.0,97.22,10035754.0,22983890.0
1301,25.0,189.15,6800324.0,42688060.0
1302,56.0,55.07,37196465.0,82611.0
1304,117.0,262.5,272006502.0,2570654.0
1305,61.0,154.2,111520949.0,2077196.0
1306,62.0,210.63,109527884.0,44990345.0
1307,109.0,273.6,228606806.0,1388860.0
1308,85.0,191.84,84581523.0,192028.0
1309,110.0,194.3,257983565.0,2896086.0
1310,6.0,52.05,46384906.0,740309.0
1313,48.0,97.96,61531431.0,9349.0
1314,216.0,569.0,458017940.0,7043233.0
1317,76.0,87.83,6660139.0,546810.0
1320,25.0,60.53,1780812.0,5087063.0
1321,14.0,76.23,5498193.0,14517244.0
1322,24.0,49.63,780446.0,15181248.0
1323,25.0,172.63,4595785.0,76854123.0
1324,23.0,86.11,3906411.0,14413147.0
1325,16.0,98.62,13540233.0,8027738.0
1327,17.0,90.99,1700196.0,9591709.0
1328,94.0,145.36,36317520.0,2348849.0
1329,41.0,108.27,63174073.0,100827.0
1331,60.0,1104.72,259058340.0,244773324.0
1332,88.0,197.6,29867309.0,6259654.0
1333,48.0,75.81,13056050.0,2574365.0
1335,25.0,313.23,22763753.0,67972351.0
1337,16.0,59.62,2774294.0,3999554.0
1338,25.0,74.54,4570507.0,30902358.0
1339,15.0,99.73,5390006.0,34753950.0
1340,12.0,69.24,9938608.0,13690517.0
1344,54.0,120.09,53748461.0,25626.0
1346,88.0,110.0,48028903.0,1301735.0
1347,16.0,120.42,5863492.0,24156854.0
1352,26.0,32.51,16115098.0,891.0
1353,25.0,107.9,2050104.0,33410995.0
1354,107.0,214.07,66015162.0,9411540.0
1355,25.0,95.2,5352264.0,13325729.0
1356,25.0,152.92,5789340.0,39993263.0
1357,25.0,390.14,24147592.0,124082027.0
1358,25.0,138.15,1383579.0,93004510.0
1359,44.0,96.1,72096185.0,69974.0
1361,206.0,572.0,294129631.0,34159058.0
1362,228.0,880.8,211401901.0,18057210.0
1363,90.0,188.38,37503775.0,1101275.0
1365,25.0,212.0,11555665.0,70778096.0
1367,25.0,222.41,8803664.0,64280233.0
1368,52.0,97.32,3408142.0,14846447.0
1369,8.0,41.26,1487544.0,41695018.0
1370,96.0,177.17,70818480.0,6316400.0
1371,25.0,184.44,8019137.0,33804036.0
1372,22.0,184.68,21457440.0,46994455.0
1374,15.0,70.54,7541695.0,9715036.0
1380,384.0,4117.39,1203484326.0,575086956.0
1381,15.0,42.03,1819805.0,11110781.0
1384,99.0,200.8,55876800.0,7499345.0
1385,25.0,184.43,9508490.0,40670008.0
1386,25.0,103.4,9098441.0,35140256.0
1387,87.0,149.31,38640365.0,1937595.0
1388,226.0,1994.02,475106364.0,235114521.0
1389,25.0,36.7,2032274.0,1678561.0
1391,23.0,76.1,4922654.0,9231903.0
1394,20.0,61.67,1766046.0,7151447.0
1395,5.0,62.09,3138626.0,12967998.0
1396,110.0,178.5,59494000.0,295560.0
1397,130.0,239.72,90756800.0,14176270.0
1398,80.0,131.46,43740400.0,1620680.0
1399,60.0,161.54,44430821.0,3612484.0
1400,31.0,72.07,14395392.0,191.0
1401,25.0,226.76,20413169.0,47369820.0
1402,96.0,155.23,45243375.0,4259440.0
1403,196.0,664.0,220332748.0,1759822.0
1404,25.0,181.74,8346972.0,47869171.0
1405,66.0,106.9,35823482.0,96403.0
1406,82.0,484.0,83379590.0,27773.0
1407,45.0,95.6,42491583.0,24439.0
1408,81.0,158.28,63004131.0,2172554.0
1413,25.0,174.47,6182751.0,36892561.0
1414,12.0,58.95,2901277.0,10782584.0
1415,13.0,62.9,3253326.0,8871205.0
1416,104.0,238.16,51080747.0,28037.0
1417,60.0,181.29,50726423.0,2063454.0
1418,25.0,232.13,6718588.0,58249868.0
1419,25.0,184.0,8019607.0,35730405.0
1421,119.0,584.17,142929501.0,22885222.0
1422,25.0,60.19,1898275.0,7305784.0
1423,116.0,121.5,56412220.0,2702635.0
1424,126.0,182.12,62518327.0,4139210.0
1426,25.0,36.24,2399909.0,869102.0
1427,104.0,335.08,49742346.0,35646893.0
1429,258.0,312.2,159482872.0,1241597.0
1430,298.0,2647.1,740825399.0,519381971.0
1431,25.0,250.14,14223173.0,87725940.0
1432,25.0,237.29,8355308.0,53657724.0
1433,25.0,87.5,1491898.0,12053576.0
1435,80.0,122.11,30288650.0,1786287.0
1437,108.0,182.42,54606668.0,6697800.0
1438,60.0,96.74,30031331.0,925935.0
1439,80.0,77.35,19126800.0,447200.0
1440,72.0,168.52,44222357.0,4929252.0
1441,182.0,350.2,110742253.0,3532111.0
1442,66.0,169.3,26971300.0,14067090.0
1443,16.0,89.0,4656745.0,20352023.0
1444,25.0,201.54,19800395.0,78448336.0
1445,120.0,417.0,38797991.0,117260840.0
1446,95.0,133.19,39818005.0,629579.0
1447,16.0,84.41,2657305.0,29025471.0
1450,11.0,52.01,1563151.0,12809245.0
1453,22.0,106.11,6701486.0,22040239.0
1455,25.0,144.76,10158654.0,30342408.0
1457,164.0,273.88,85480000.0,2393400.0
1458,130.0,215.02,60043961.0,2026400.0
1459,150.0,202.77,106215200.0,5288500.0
1460,25.0,124.92,6519497.0,9381627.0
1463,14.0,51.91,415288.0,12862012.0
1464,100.0,88.4,27403768.0,2742873.0
1465,25.0,238.2,27672158.0,47581123.0
1466,25.0,225.45,25644253.0,83540946.0
1468,25.0,51.19,2114355.0,18796662.0
1469,25.0,156.07,7892178.0,38227731.0
1470,25.0,133.54,10790741.0,49764084.0
1471,25.0,43.13,2692627.0,2494967.0
1472,145.0,2144.82,418410602.0,382270160.0
1473,4.0,41.19,3122648.0,6189943.0
1474,15.0,32.8,5361859.0,14478189.0
1475,25.0,398.37,25814013.0,113596469.0
1476,25.0,179.51,8228174.0,83308649.0
1477,25.0,154.4,9656826.0,47452655.0
1479,14.0,176.87,2619560.0,25675153.0
1481,16.0,182.35,12117895.0,37325599.0
1485,19.0,143.95,7604141.0,25436626.0
1486,23.0,162.7,6432392.0,25351496.0
1487,25.0,167.19,4578056.0,23077120.0
1488,25.0,125.16,8608719.0,44678828.0
1489,369.0,1690.85,496832976.0,444172151.0
1490,25.0,48.53,2245315.0,14455896.0
1491,16.0,69.95,5365506.0,19569609.0
1492,25.0,135.67,8599683.0,27978513.0
1494,158.0,566.0,268368447.0,148814836.0
1496,93.0,437.19,190396597.0,194141700.0
1497,18.0,73.2,12266641.0,11434936.0
1498,25.0,139.23,7425961.0,22907023.0
1499,15.0,110.35,2505510.0,29275415.0
1500,25.0,94.23,1722872.0,27610809.0
1501,25.0,219.42,14118207.0,55757047.0
1502,25.0,160.97,6844618.0,80686409.0
1503,55.0,129.0,40550354.0,216242.0
1504,16.0,59.12,2023248.0,17486511.0
1505,24.0,42.71,7319531.0,10393448.0
1506,14.0,61.67,1899071.0,8349394.0
1507,126.0,299.29,25311062.0,104325.0
1508,171.0,303.81,94090700.0,8496821.0
1510,14.0,41.71,1963915.0,22637755.0
1511,23.0,85.4,2375151.0,19361902.0
1512,20.0,94.9,7645241.0,5702787.0
1513,77.0,815.21,14056804.0,268318469.0
1515,80.0,128.94,31567327.0,2330745.0
1516,70.0,193.34,57002905.0,728.0
1518,75.0,147.26,31965619.0,1795878.0
1520,60.0,166.62,42640215.0,251.0
1522,131.0,326.35,73849762.0,494613.0
1525,50.0,116.19,26537655.0,679.0
1529,64.0,112.58,26624083.0,255.0
1530,911.0,166.64,37082217.0,274.0
1532,25.0,76.63,3488889.0,10235782.0
1533,25.0,300.61,46321189.0,95051483.0
1534,25.0,196.6,34775843.0,92498412.0
1536,38.0,153.37,11636668.0,18239.0
1537,25.0,346.04,47564448.0,97473231.0
1538,49.0,426.31,64404687.0,13091380.0
1539,108.0,463.77,73478560.0,55139171.0
1540,15.0,45.99,4528749.0,5819010.0
1541,25.0,149.52,25298861.0,84431711.0
1543,96.0,337.51,98070035.0,62605842.0
1544,9.0,101.67,3577637.0,33871926.0
1545,10.0,65.45,1079582.0,30869262.0
1546,110.0,267.75,79465929.0,26822984.0
1548,196.0,664.0,135862693.0,3095720.0
1549,25.0,185.61,9087838.0,36010874.0
1550,21.0,372.79,30238670.0,103626877.0
1551,25.0,105.0,445641.0,27189996.0
1552,25.0,221.67,20631576.0,140475340.0
1553,25.0,92.54,17277892.0,57377954.0
1554,11.0,86.31,10290144.0,19523176.0
1555,24.0,298.7,9945474.0,26071244.0
1556,25.0,50.89,3411176.0,4886787.0
1557,25.0,114.28,27815405.0,70230123.0
1559,13.0,90.51,3241038.0,23258665.0
1561,58.0,104.85,53702336.0,4899892.0
1562,25.0,185.74,3319867.0,36512337.0
1563,24.0,182.5,2016846.0,32226474.0
1564,20.0,189.0,5105923.0,44091284.0
1566,175.0,391.7,86166874.0,8681628.0
1567,210.0,259.2,64799673.0,11809187.0
1568,110.0,184.12,45966670.0,5352058.0
1569,67.0,139.5,48234066.0,396090.0
1571,100.0,203.39,68299950.0,3498400.0
1572,22.0,69.17,2084415.0,27583358.0
1573,25.0,393.38,11776975.0,86219496.0
1574,15.0,96.05,15218828.0,16971155.0
1575,25.0,207.57,9272428.0,58836511.0
1576,25.0,108.59,25486025.0,50478326.0
1578,358.0,2455.6,1218820836.0,637332937.0
1579,25.0,183.2,8109554.0,52415885.0
1580,25.0,252.34,29156348.0,121489011.0
1581,21.0,79.78,5370430.0,19008535.0
1582,120.0,248.67,60197517.0,8540045.0
1583,18.0,57.29,2608210.0,22618230.0
1584,9.0,68.68,7306091.0,13106105.0
1586,137.0,272.5,97690000.0,7615572.0
1590,25.0,178.85,15518429.0,50703224.0
1591,25.0,416.67,30915583.0,251090916.0
1592,16.0,81.89,6104518.0,13320510.0
1594,225.0,717.0,167945312.0,45649855.0
1595,15.0,58.05,763664.0,4468852.0
1596,160.0,299.36,75474796.0,14965512.0
1598,8.0,28.92,269957.0,4666113.0
1599,21.0,95.04,3210494.0,20301768.0
1601,14.0,139.12,7561476.0,54522463.0
1602,25.0,84.43,949255.0,20077745.0
1603,68.0,157.03,58666161.0,2471500.0
1604,28.0,109.56,81606749.0,44095.0
1605,25.0,181.49,4779564.0,68614379.0
1608,25.0,87.25,13757714.0,39747708.0
1609,248.0,1009.35,196505171.0,91067360.0
1610,7.0,45.15,1849006.0,5182993.0
1612,20.0,95.4,2051569.0,5867215.0
1614,96.0,229.09,49871784.0,20393511.0
1616,93.0,819.36,175946855.0,21596293.0
1617,64.0,165.48,24124445.0,37206113.0
1618,24.0,278.22,16840073.0,89230784.0
1619,25.0,233.3,17034291.0,118657211.0
1621,25.0,223.4,17918220.0,105588616.0
1622,12.0,73.03,6360429.0,7666445.0
1623,25.0,64.28,6669922.0,15406403.0
1624,21.0,61.0,9919979.0,10043837.0
1625,25.0,111.53,8875503.0,29560719.0
1626,25.0,72.08,3228089.0,19894971.0
1627,25.0,45.75,6454282.0,12737564.0
1628,66.0,470.98,114623060.0,59377807.0
1629,67.0,173.4,54495014.0,8000.0
1630,11.0,66.0,2171044.0,5942268.0
1632,66.0,186.43,42422073.0,4253205.0
1633,25.0,186.04,8753128.0,29194869.0
1634,25.0,136.96,20478686.0,10539536.0
1635,25.0,107.92,9415048.0,48041267.0
1636,25.0,109.81,10089617.0,65610300.0
1637,25.0,161.75,7485121.0,72632716.0
1638,23.0,56.59,5571385.0,19883632.0
1640,25.0,81.23,1215537.0,6579461.0
1641,15.0,67.69,986832.0,4192749.0
1642,25.0,206.66,14495269.0,68797530.0
1643,19.0,65.07,1065731.0,1962223.0
1644,10.0,56.32,1695016.0,6780355.0
1645,25.0,116.42,2838757.0,13273311.0
1646,16.0,45.68,782193.0,7572881.0
1647,24.0,115.18,4340972.0,21681585.0
1648,25.0,128.51,2258561.0,22489161.0
1649,25.0,172.25,7781611.0,31294731.0
1650,392.0,4059.0,1329951938.0,958317403.0
1651,361.0,5787.0,1757684073.0,1016976462.0
1652,25.0,132.6,44172372.0,147846592.0
1653,25.0,102.57,14194576.0,17764741.0
1654,25.0,165.42,13334935.0,34292720.0
1655,37.0,466.97,45164340.0,152041201.0
1656,25.0,118.2,16317719.0,56391563.0
1657,25.0,179.41,24635100.0,61435262.0
1658,25.0,93.7,4571137.0,10682245.0
1659,187.0,1751.18,471442753.0,371432559.0
1660,16.0,176.01,14945655.0,42422937.0
1661,49.0,178.0,20555986.0,52106751.0
1662,20.0,57.45,1410070.0,9633623.0
1663,25.0,193.2,7846748.0,63378113.0
1664,42.0,142.27,23960734.0,14548181.0
1666,25.0,87.17,1436978.0,12744731.0
1667,25.0,125.72,26331339.0,35344169.0
1668,10.0,93.36,1328901.0,22194070.0
1669,25.0,235.05,12117138.0,38232483.0
1671,124.0,250.28,126953799.0,14314335.0
1672,25.0,188.12,10072501.0,58171390.0
1673,25.0,158.91,13908155.0,48215631.0
1674,15.0,184.54,18184660.0,54735407.0
1675,20.0,111.37,29597815.0,1610231.0
1677,25.0,105.67,5053320.0,26835304.0
1678,25.0,128.67,6145373.0,35086095.0
1679,14.0,55.13,1106236.0,21022392.0
1680,3.0,12.0,764155.0,2451.0
1682,9.0,89.41,5605408.0,13183240.0
1684,238.0,334.9,136113140.0,14579864.0
1685,122.0,254.62,98249843.0,7570449.0
1686,24.0,134.17,41378591.0,66226391.0
1687,25.0,70.98,7091784.0,26191264.0
1689,18.0,110.28,10101596.0,22392674.0
1690,15.0,115.18,4352139.0,18893107.0
1691,25.0,77.76,2057842.0,9216351.0
1693,25.0,125.26,6922170.0,31613647.0
1694,38.0,145.33,17236250.0,54956943.0
1695,56.0,155.49,269934933.0,5826951.0
1696,25.0,87.54,10306437.0,15873828.0
1697,68.0,164.2,39977325.0,6647350.0
1698,18.0,40.79,12894990.0,1149626.0
1699,214.0,1618.5,342437541.0,516278811.0
1701,32.0,74.17,12909387.0,59179249.0
1702,122.0,511.32,193656602.0,181434129.0
1703,178.0,293.75,68365965.0,8198612.0
1704,25.0,53.98,4741154.0,23775814.0
1705,25.0,133.71,20025414.0,62685785.0
1706,103.0,278.9,44587900.0,15970178.0
1707,25.0,207.4,27739352.0,29945810.0
1708,495.0,2244.74,902876817.0,590146715.0
1709,25.0,139.52,9633679.0,32785970.0
1710,11.0,94.46,6425237.0,39311947.0
1711,16.0,58.33,4259975.0,18709688.0
1712,112.0,157.4,60217305.0,125240.0
1713,22.0,140.35,5309929.0,67848459.0
1714,16.0,74.07,2573727.0,18704518.0
1715,113.0,143.72,72114342.0,2721469.0
1716,72.0,194.91,35238400.0,26794160.0
1717,10.0,62.61,2728676.0,6087284.0
1718,25.0,63.67,2295615.0,5123271.0
1719,174.0,285.58,113204980.0,8895321.0
1720,8.0,35.41,1330962.0,8798717.0
1721,231.0,920.27,365641324.0,498744604.0
1722,34.0,95.58,70369538.0,34924.0
1723,34.0,185.88,8313481.0,36039360.0
1724,185.0,758.44,1191352206.0,689485275.0
1725,282.0,560.0,1107551756.0,617929404.0
1726,22.0,94.32,35283352.0,88349141.0
1727,128.0,222.23,75174150.0,8031865.0
1728,10.0,42.73,2224131.0,3188917.0
1729,48.0,143.0,18679246.0,32299531.0
